Término,TTF,IDF,TTF-IDF,% de Textos
collocation word,8,2.8245492920510458,22.596394336408366,13.333333333333334
writer speaker,8,2.8245492920510458,22.596394336408366,13.333333333333334
word right,8,2.8245492920510458,22.596394336408366,13.333333333333334
variation language use,8,2.8245492920510458,22.596394336408366,13.333333333333334
work text,8,2.8245492920510458,22.596394336408366,13.333333333333334
word morpheme,8,2.8245492920510458,22.596394336408366,13.333333333333334
population of text,8,2.8245492920510458,22.596394336408366,13.333333333333334
research interest,8,2.8245492920510458,22.596394336408366,13.333333333333334
information file,8,2.8245492920510458,22.596394336408366,13.333333333333334
corpora of english,8,2.8245492920510458,22.596394336408366,13.333333333333334
genre text type,8,2.8245492920510458,22.596394336408366,13.333333333333334
range of text,8,2.8245492920510458,22.596394336408366,13.333333333333334
letter editor,6,3.740840023925201,22.445040143551203,3.3333333333333335
medium file,6,3.740840023925201,22.445040143551203,3.3333333333333335
bivariate design,6,3.740840023925201,22.445040143551203,3.3333333333333335
time week,6,3.740840023925201,22.445040143551203,3.3333333333333335
solution workaround,6,3.740840023925201,22.445040143551203,3.3333333333333335
specialized word list,6,3.740840023925201,22.445040143551203,3.3333333333333335
plot pca pca,6,3.740840023925201,22.445040143551203,3.3333333333333335
metalinguistic language use,6,3.740840023925201,22.445040143551203,3.3333333333333335
corpus pragmatics,6,3.740840023925201,22.445040143551203,3.3333333333333335
issue challenge,6,3.740840023925201,22.445040143551203,3.3333333333333335
datum manifold,6,3.740840023925201,22.445040143551203,3.3333333333333335
loglength type,6,3.740840023925201,22.445040143551203,3.3333333333333335
double square bracket,6,3.740840023925201,22.445040143551203,3.3333333333333335
non standard use,6,3.740840023925201,22.445040143551203,3.3333333333333335
translation universal,6,3.740840023925201,22.445040143551203,3.3333333333333335
attribute of vector,6,3.740840023925201,22.445040143551203,3.3333333333333335
score dataset,6,3.740840023925201,22.445040143551203,3.3333333333333335
vector qwe,6,3.740840023925201,22.445040143551203,3.3333333333333335
symposium presentation,6,3.740840023925201,22.445040143551203,3.3333333333333335
linguistics language technology,6,3.740840023925201,22.445040143551203,3.3333333333333335
function matches,6,3.740840023925201,22.445040143551203,3.3333333333333335
column name,6,3.740840023925201,22.445040143551203,3.3333333333333335
cluster analysis method,6,3.740840023925201,22.445040143551203,3.3333333333333335
trump twitter,6,3.740840023925201,22.445040143551203,3.3333333333333335
contour line,6,3.740840023925201,22.445040143551203,3.3333333333333335
metric square mds,6,3.740840023925201,22.445040143551203,3.3333333333333335
gender balance,6,3.740840023925201,22.445040143551203,3.3333333333333335
use of stance,6,3.740840023925201,22.445040143551203,3.3333333333333335
ice contains,6,3.740840023925201,22.445040143551203,3.3333333333333335
english lingua franca,6,3.740840023925201,22.445040143551203,3.3333333333333335
result outcome,6,3.740840023925201,22.445040143551203,3.3333333333333335
word meaning,11,2.0360919316867756,22.39701124855453,33.33333333333333
kind of language,9,2.488077055429833,22.392693498868496,20.0
text contains,9,2.488077055429833,22.392693498868496,20.0
likelihood ratio,9,2.488077055429833,22.392693498868496,20.0
word lemma,9,2.488077055429833,22.392693498868496,20.0
case datum,9,2.488077055429833,22.392693498868496,20.0
unit of measurement,9,2.488077055429833,22.392693498868496,20.0
representativeness of corpus,9,2.488077055429833,22.392693498868496,20.0
term of size,9,2.488077055429833,22.392693498868496,20.0
research field,9,2.488077055429833,22.392693498868496,20.0
beginning of chapter,9,2.488077055429833,22.392693498868496,20.0
methodology corpus,9,2.488077055429833,22.392693498868496,20.0
collection of datum,10,2.236762627148927,22.36762627148927,26.666666666666668
research language,10,2.236762627148927,22.36762627148927,26.666666666666668
woman man,7,3.0476928433652555,21.33384990355679,10.0
corpus element,7,3.0476928433652555,21.33384990355679,10.0
sample of size,7,3.0476928433652555,21.33384990355679,10.0
high frequency word,7,3.0476928433652555,21.33384990355679,10.0
xml version,7,3.0476928433652555,21.33384990355679,10.0
portmanteau tag,7,3.0476928433652555,21.33384990355679,10.0
test of independence,7,3.0476928433652555,21.33384990355679,10.0
visualisation technique,7,3.0476928433652555,21.33384990355679,10.0
look case,7,3.0476928433652555,21.33384990355679,10.0
word file,7,3.0476928433652555,21.33384990355679,10.0
distance cluster,7,3.0476928433652555,21.33384990355679,10.0
area of grammar,7,3.0476928433652555,21.33384990355679,10.0
reference grammar,7,3.0476928433652555,21.33384990355679,10.0
research datum,7,3.0476928433652555,21.33384990355679,10.0
annotation manual,7,3.0476928433652555,21.33384990355679,10.0
woman woman,7,3.0476928433652555,21.33384990355679,10.0
stefanowitsch gries,7,3.0476928433652555,21.33384990355679,10.0
text content,7,3.0476928433652555,21.33384990355679,10.0
number of verb,7,3.0476928433652555,21.33384990355679,10.0
coefficient of determination,7,3.0476928433652555,21.33384990355679,10.0
need create,7,3.0476928433652555,21.33384990355679,10.0
newspaper language,7,3.0476928433652555,21.33384990355679,10.0
document type,7,3.0476928433652555,21.33384990355679,10.0
information value,7,3.0476928433652555,21.33384990355679,10.0
query option,7,3.0476928433652555,21.33384990355679,10.0
verb particle construction,7,3.0476928433652555,21.33384990355679,10.0
transcription of spoken,7,3.0476928433652555,21.33384990355679,10.0
decision tree,7,3.0476928433652555,21.33384990355679,10.0
target item,7,3.0476928433652555,21.33384990355679,10.0
linguistic feature co,7,3.0476928433652555,21.33384990355679,10.0
part of word,7,3.0476928433652555,21.33384990355679,10.0
pattern corpus,10,2.1314021114911004,21.314021114911004,30.0
field of linguistics,10,2.1314021114911004,21.314021114911004,30.0
example of use,9,2.35454566280531,21.19091096524779,23.333333333333332
address problem,9,2.35454566280531,21.19091096524779,23.333333333333332
corpus result,9,2.35454566280531,21.19091096524779,23.333333333333332
multi word expression,8,2.6422277352570913,21.13782188205673,16.666666666666664
construction grammar,8,2.6422277352570913,21.13782188205673,16.666666666666664
word appear,8,2.6422277352570913,21.13782188205673,16.666666666666664
variation datum,8,2.6422277352570913,21.13782188205673,16.666666666666664
word noun,8,2.6422277352570913,21.13782188205673,16.666666666666664
tend use,8,2.6422277352570913,21.13782188205673,16.666666666666664
term of frequency,8,2.6422277352570913,21.13782188205673,16.666666666666664
frequency change,8,2.6422277352570913,21.13782188205673,16.666666666666664
question word,8,2.6422277352570913,21.13782188205673,16.666666666666664
form meaning,8,2.6422277352570913,21.13782188205673,16.666666666666664
class of word,8,2.6422277352570913,21.13782188205673,16.666666666666664
translation language,8,2.6422277352570913,21.13782188205673,16.666666666666664
type of exercise,6,3.3353749158170367,20.01224949490222,6.666666666666667
logistic regression analysis,6,3.3353749158170367,20.01224949490222,6.666666666666667
point of departure,6,3.3353749158170367,20.01224949490222,6.666666666666667
occurrence of character,6,3.3353749158170367,20.01224949490222,6.666666666666667
language world,6,3.3353749158170367,20.01224949490222,6.666666666666667
dependency relation,6,3.3353749158170367,20.01224949490222,6.666666666666667
probability of outcome,6,3.3353749158170367,20.01224949490222,6.666666666666667
item structure,6,3.3353749158170367,20.01224949490222,6.666666666666667
datum exploration,6,3.3353749158170367,20.01224949490222,6.666666666666667
let discuss,6,3.3353749158170367,20.01224949490222,6.666666666666667
language rule,6,3.3353749158170367,20.01224949490222,6.666666666666667
article english,6,3.3353749158170367,20.01224949490222,6.666666666666667
function use,6,3.3353749158170367,20.01224949490222,6.666666666666667
number of degree,6,3.3353749158170367,20.01224949490222,6.666666666666667
assign label,6,3.3353749158170367,20.01224949490222,6.666666666666667
passive voice sentence,6,3.3353749158170367,20.01224949490222,6.666666666666667
stem type,6,3.3353749158170367,20.01224949490222,6.666666666666667
right corner,6,3.3353749158170367,20.01224949490222,6.666666666666667
verb begin,6,3.3353749158170367,20.01224949490222,6.666666666666667
lexical co occurrence,6,3.3353749158170367,20.01224949490222,6.666666666666667
start tag,6,3.3353749158170367,20.01224949490222,6.666666666666667
john benjamins,6,3.3353749158170367,20.01224949490222,6.666666666666667
frequency of construction,6,3.3353749158170367,20.01224949490222,6.666666666666667
cross validation,6,3.3353749158170367,20.01224949490222,6.666666666666667
research method,8,2.488077055429833,19.904616443438663,20.0
search function,8,2.488077055429833,19.904616443438663,20.0
word structure,8,2.488077055429833,19.904616443438663,20.0
lot of information,8,2.488077055429833,19.904616443438663,20.0
verb occurs,8,2.488077055429833,19.904616443438663,20.0
analysis start,8,2.488077055429833,19.904616443438663,20.0
stage of language,8,2.488077055429833,19.904616443438663,20.0
number of way,8,2.488077055429833,19.904616443438663,20.0
level of analysis,8,2.488077055429833,19.904616443438663,20.0
core corpus,8,2.488077055429833,19.904616443438663,20.0
online corpus,8,2.488077055429833,19.904616443438663,20.0
method method,8,2.488077055429833,19.904616443438663,20.0
level annotation,8,2.488077055429833,19.904616443438663,20.0
study type,7,2.8245492920510458,19.77184504435732,13.333333333333334
metadata corpus,7,2.8245492920510458,19.77184504435732,13.333333333333334
information table,7,2.8245492920510458,19.77184504435732,13.333333333333334
size composition,7,2.8245492920510458,19.77184504435732,13.333333333333334
speaker text,7,2.8245492920510458,19.77184504435732,13.333333333333334
datum language,7,2.8245492920510458,19.77184504435732,13.333333333333334
datum bnc,7,2.8245492920510458,19.77184504435732,13.333333333333334
language research,7,2.8245492920510458,19.77184504435732,13.333333333333334
access datum,7,2.8245492920510458,19.77184504435732,13.333333333333334
language way,7,2.8245492920510458,19.77184504435732,13.333333333333334
quality of result,7,2.8245492920510458,19.77184504435732,13.333333333333334
method of analysis,7,2.8245492920510458,19.77184504435732,13.333333333333334
word set,7,2.8245492920510458,19.77184504435732,13.333333333333334
conversation analysis,7,2.8245492920510458,19.77184504435732,13.333333333333334
line number,7,2.8245492920510458,19.77184504435732,13.333333333333334
corpus of language,7,2.8245492920510458,19.77184504435732,13.333333333333334
new zealand english,7,2.8245492920510458,19.77184504435732,13.333333333333334
annotation standard,7,2.8245492920510458,19.77184504435732,13.333333333333334
xml tag,7,2.8245492920510458,19.77184504435732,13.333333333333334
accuracy of annotation,7,2.8245492920510458,19.77184504435732,13.333333333333334
error annotation,7,2.8245492920510458,19.77184504435732,13.333333333333334
word of corpus,7,2.8245492920510458,19.77184504435732,13.333333333333334
concordance of word,7,2.8245492920510458,19.77184504435732,13.333333333333334
multiword unit,7,2.8245492920510458,19.77184504435732,13.333333333333334
probability value,7,2.8245492920510458,19.77184504435732,13.333333333333334
use frequency,8,2.35454566280531,18.83636530244248,23.333333333333332
time time,8,2.35454566280531,18.83636530244248,23.333333333333332
computational method tool,5,3.740840023925201,18.704200119626005,3.3333333333333335
lexical constructional bias,5,3.740840023925201,18.704200119626005,3.3333333333333335
translation shift,5,3.740840023925201,18.704200119626005,3.3333333333333335
multi word item,5,3.740840023925201,18.704200119626005,3.3333333333333335
computational tool method,5,3.740840023925201,18.704200119626005,3.3333333333333335
year france,5,3.740840023925201,18.704200119626005,3.3333333333333335
rissanen problem,5,3.740840023925201,18.704200119626005,3.3333333333333335
corpus of tweet,5,3.740840023925201,18.704200119626005,3.3333333333333335
le monde corpus,5,3.740840023925201,18.704200119626005,3.3333333333333335
bootstrap sample,5,3.740840023925201,18.704200119626005,3.3333333333333335
bilingualism score,5,3.740840023925201,18.704200119626005,3.3333333333333335
lengthwise quantile,5,3.740840023925201,18.704200119626005,3.3333333333333335
reduced dimensionality representation,5,3.740840023925201,18.704200119626005,3.3333333333333335
vector contains,5,3.740840023925201,18.704200119626005,3.3333333333333335
digital humanity corpus,5,3.740840023925201,18.704200119626005,3.3333333333333335
real world object,5,3.740840023925201,18.704200119626005,3.3333333333333335
issue encounter,5,3.740840023925201,18.704200119626005,3.3333333333333335
use argument,5,3.740840023925201,18.704200119626005,3.3333333333333335
metaphorical pattern analysis,5,3.740840023925201,18.704200119626005,3.3333333333333335
future direction chapter,5,3.740840023925201,18.704200119626005,3.3333333333333335
string vector,5,3.740840023925201,18.704200119626005,3.3333333333333335
comma dash,5,3.740840023925201,18.704200119626005,3.3333333333333335
hit rate,5,3.740840023925201,18.704200119626005,3.3333333333333335
collocation graph,5,3.740840023925201,18.704200119626005,3.3333333333333335
dimension inspect,5,3.740840023925201,18.704200119626005,3.3333333333333335
keyword theme,5,3.740840023925201,18.704200119626005,3.3333333333333335
package rchoicedialogs,5,3.740840023925201,18.704200119626005,3.3333333333333335
approach dialectology,5,3.740840023925201,18.704200119626005,3.3333333333333335
series of head,5,3.740840023925201,18.704200119626005,3.3333333333333335
representation of domain,5,3.740840023925201,18.704200119626005,3.3333333333333335
length limit,5,3.740840023925201,18.704200119626005,3.3333333333333335
click cell,5,3.740840023925201,18.704200119626005,3.3333333333333335
index value,5,3.740840023925201,18.704200119626005,3.3333333333333335
police boat,5,3.740840023925201,18.704200119626005,3.3333333333333335
aspect of domain,5,3.740840023925201,18.704200119626005,3.3333333333333335
period sample,5,3.740840023925201,18.704200119626005,3.3333333333333335
sherlock holmes,5,3.740840023925201,18.704200119626005,3.3333333333333335
level of significance,5,3.740840023925201,18.704200119626005,3.3333333333333335
behaviour profile,5,3.740840023925201,18.704200119626005,3.3333333333333335
register research,5,3.740840023925201,18.704200119626005,3.3333333333333335
flip coin time,5,3.740840023925201,18.704200119626005,3.3333333333333335
evolution of language,5,3.740840023925201,18.704200119626005,3.3333333333333335
noise point,5,3.740840023925201,18.704200119626005,3.3333333333333335
lattice cell,5,3.740840023925201,18.704200119626005,3.3333333333333335
study begin,5,3.740840023925201,18.704200119626005,3.3333333333333335
register parameter,5,3.740840023925201,18.704200119626005,3.3333333333333335
lexical dispersion corpus,5,3.740840023925201,18.704200119626005,3.3333333333333335
work corpora,7,2.6422277352570913,18.49559414679964,16.666666666666664
gender difference,7,2.6422277352570913,18.49559414679964,16.666666666666664
corpus comprises,7,2.6422277352570913,18.49559414679964,16.666666666666664
difference length,7,2.6422277352570913,18.49559414679964,16.666666666666664
column table,7,2.6422277352570913,18.49559414679964,16.666666666666664
ad hoc,7,2.6422277352570913,18.49559414679964,16.666666666666664
value corpus,7,2.6422277352570913,18.49559414679964,16.666666666666664
balance representativeness,7,2.6422277352570913,18.49559414679964,16.666666666666664
university student,7,2.6422277352570913,18.49559414679964,16.666666666666664
word formation,7,2.6422277352570913,18.49559414679964,16.666666666666664
mean median,7,2.6422277352570913,18.49559414679964,16.666666666666664
computer corpus,7,2.6422277352570913,18.49559414679964,16.666666666666664
datum spreadsheet,7,2.6422277352570913,18.49559414679964,16.666666666666664
form text,7,2.6422277352570913,18.49559414679964,16.666666666666664
analysis procedure,7,2.6422277352570913,18.49559414679964,16.666666666666664
research team,7,2.6422277352570913,18.49559414679964,16.666666666666664
example section,7,2.6422277352570913,18.49559414679964,16.666666666666664
word size,6,3.0476928433652555,18.286157060191535,10.0
number of collocate,6,3.0476928433652555,18.286157060191535,10.0
design principle,6,3.0476928433652555,18.286157060191535,10.0
effect random,6,3.0476928433652555,18.286157060191535,10.0
television radio,6,3.0476928433652555,18.286157060191535,10.0
way search,6,3.0476928433652555,18.286157060191535,10.0
language question,6,3.0476928433652555,18.286157060191535,10.0
collocation measure,6,3.0476928433652555,18.286157060191535,10.0
significant difference group,6,3.0476928433652555,18.286157060191535,10.0
study area,6,3.0476928433652555,18.286157060191535,10.0
calculate distance,6,3.0476928433652555,18.286157060191535,10.0
numeric dependent variable,6,3.0476928433652555,18.286157060191535,10.0
intonation unit,6,3.0476928433652555,18.286157060191535,10.0
use lot,6,3.0476928433652555,18.286157060191535,10.0
philosophy of science,6,3.0476928433652555,18.286157060191535,10.0
approach problem,6,3.0476928433652555,18.286157060191535,10.0
corpus interface,6,3.0476928433652555,18.286157060191535,10.0
foreign language learner,6,3.0476928433652555,18.286157060191535,10.0
word string,6,3.0476928433652555,18.286157060191535,10.0
transcription convention,6,3.0476928433652555,18.286157060191535,10.0
level of formality,6,3.0476928433652555,18.286157060191535,10.0
datum sample,6,3.0476928433652555,18.286157060191535,10.0
clause clause,6,3.0476928433652555,18.286157060191535,10.0
unit of language,6,3.0476928433652555,18.286157060191535,10.0
word differ,6,3.0476928433652555,18.286157060191535,10.0
chapter focuses,6,3.0476928433652555,18.286157060191535,10.0
dispersion plot,6,3.0476928433652555,18.286157060191535,10.0
study of grammar,6,3.0476928433652555,18.286157060191535,10.0
study difference,6,3.0476928433652555,18.286157060191535,10.0
word register,6,3.0476928433652555,18.286157060191535,10.0
number of problem,6,3.0476928433652555,18.286157060191535,10.0
relationship type,6,3.0476928433652555,18.286157060191535,10.0
general reference corpus,6,3.0476928433652555,18.286157060191535,10.0
verb adverb,6,3.0476928433652555,18.286157060191535,10.0
bonferroni correction,6,3.0476928433652555,18.286157060191535,10.0
concordance search,6,3.0476928433652555,18.286157060191535,10.0
corpus consultation,6,3.0476928433652555,18.286157060191535,10.0
construction pattern,6,3.0476928433652555,18.286157060191535,10.0
language structure use,6,3.0476928433652555,18.286157060191535,10.0
analysis example,7,2.488077055429833,17.41653938800883,20.0
corpora datum,7,2.488077055429833,17.41653938800883,20.0
distribution text,7,2.488077055429833,17.41653938800883,20.0
annotation of corpus,7,2.488077055429833,17.41653938800883,20.0
study design,7,2.488077055429833,17.41653938800883,20.0
level of education,7,2.488077055429833,17.41653938800883,20.0
purpose of corpus,7,2.488077055429833,17.41653938800883,20.0
context use,7,2.488077055429833,17.41653938800883,20.0
case of collocation,6,2.8245492920510458,16.947295752306275,13.333333333333334
space punctuation,6,2.8245492920510458,16.947295752306275,13.333333333333334
use example,6,2.8245492920510458,16.947295752306275,13.333333333333334
data annotation,6,2.8245492920510458,16.947295752306275,13.333333333333334
corpus offer,6,2.8245492920510458,16.947295752306275,13.333333333333334
corpus reflect,6,2.8245492920510458,16.947295752306275,13.333333333333334
way word,6,2.8245492920510458,16.947295752306275,13.333333333333334
word contain,6,2.8245492920510458,16.947295752306275,13.333333333333334
discourse structure,6,2.8245492920510458,16.947295752306275,13.333333333333334
choice of corpus,6,2.8245492920510458,16.947295752306275,13.333333333333334
kind of result,6,2.8245492920510458,16.947295752306275,13.333333333333334
look information,6,2.8245492920510458,16.947295752306275,13.333333333333334
type of study,6,2.8245492920510458,16.947295752306275,13.333333333333334
fiction newspaper,6,2.8245492920510458,16.947295752306275,13.333333333333334
text use,6,2.8245492920510458,16.947295752306275,13.333333333333334
corpus of speech,6,2.8245492920510458,16.947295752306275,13.333333333333334
form of datum,6,2.8245492920510458,16.947295752306275,13.333333333333334
example illustrates,6,2.8245492920510458,16.947295752306275,13.333333333333334
voice quality,6,2.8245492920510458,16.947295752306275,13.333333333333334
use tag,6,2.8245492920510458,16.947295752306275,13.333333333333334
saw section,6,2.8245492920510458,16.947295752306275,13.333333333333334
development of language,6,2.8245492920510458,16.947295752306275,13.333333333333334
strength weakness,6,2.8245492920510458,16.947295752306275,13.333333333333334
regression equation,6,2.8245492920510458,16.947295752306275,13.333333333333334
result analysis,6,2.8245492920510458,16.947295752306275,13.333333333333334
space discuss,6,2.8245492920510458,16.947295752306275,13.333333333333334
observer paradox,6,2.8245492920510458,16.947295752306275,13.333333333333334
frequency column,6,2.8245492920510458,16.947295752306275,13.333333333333334
sum of value,6,2.8245492920510458,16.947295752306275,13.333333333333334
lot of time,6,2.8245492920510458,16.947295752306275,13.333333333333334
verb modal,6,2.8245492920510458,16.947295752306275,13.333333333333334
verb cause,6,2.8245492920510458,16.947295752306275,13.333333333333334
co uk,6,2.8245492920510458,16.947295752306275,13.333333333333334
exclamation mark,5,3.3353749158170367,16.676874579085183,6.666666666666667
news agency,5,3.3353749158170367,16.676874579085183,6.666666666666667
type of bias,5,3.3353749158170367,16.676874579085183,6.666666666666667
closeness pair,5,3.3353749158170367,16.676874579085183,6.666666666666667
discussion of datum,5,3.3353749158170367,16.676874579085183,6.666666666666667
population sample drawn,5,3.3353749158170367,16.676874579085183,6.666666666666667
search hit,5,3.3353749158170367,16.676874579085183,6.666666666666667
data table,5,3.3353749158170367,16.676874579085183,6.666666666666667
association strength,5,3.3353749158170367,16.676874579085183,6.666666666666667
proportion of language,5,3.3353749158170367,16.676874579085183,6.666666666666667
social medium platform,5,3.3353749158170367,16.676874579085183,6.666666666666667
explore detail,5,3.3353749158170367,16.676874579085183,6.666666666666667
sort result,5,3.3353749158170367,16.676874579085183,6.666666666666667
second problem,5,3.3353749158170367,16.676874579085183,6.666666666666667
intrinsic cluster structure,5,3.3353749158170367,16.676874579085183,6.666666666666667
tree building sequence,5,3.3353749158170367,16.676874579085183,6.666666666666667
poisson process,5,3.3353749158170367,16.676874579085183,6.666666666666667
case study chapter,5,3.3353749158170367,16.676874579085183,6.666666666666667
entity recognition,5,3.3353749158170367,16.676874579085183,6.666666666666667
visualization technique,5,3.3353749158170367,16.676874579085183,6.666666666666667
dimensional vector space,5,3.3353749158170367,16.676874579085183,6.666666666666667
fiction genre,5,3.3353749158170367,16.676874579085183,6.666666666666667
probability theory,5,3.3353749158170367,16.676874579085183,6.666666666666667
baseline model,5,3.3353749158170367,16.676874579085183,6.666666666666667
cluster shape,5,3.3353749158170367,16.676874579085183,6.666666666666667
quantitative corpus linguist,5,3.3353749158170367,16.676874579085183,6.666666666666667
different mother tongue,5,3.3353749158170367,16.676874579085183,6.666666666666667
decrease value,5,3.3353749158170367,16.676874579085183,6.666666666666667
sample standard deviation,5,3.3353749158170367,16.676874579085183,6.666666666666667
multi party dialogue,5,3.3353749158170367,16.676874579085183,6.666666666666667
singular present tense,5,3.3353749158170367,16.676874579085183,6.666666666666667
transcription of text,5,3.3353749158170367,16.676874579085183,6.666666666666667
number of year,5,3.3353749158170367,16.676874579085183,6.666666666666667
interest context,5,3.3353749158170367,16.676874579085183,6.666666666666667
keyword key,5,3.3353749158170367,16.676874579085183,6.666666666666667
type of graph,5,3.3353749158170367,16.676874579085183,6.666666666666667
introduce study,5,3.3353749158170367,16.676874579085183,6.666666666666667
sentence number,5,3.3353749158170367,16.676874579085183,6.666666666666667
coordinate system,5,3.3353749158170367,16.676874579085183,6.666666666666667
main subordinate clause,5,3.3353749158170367,16.676874579085183,6.666666666666667
critical discourse analysis,5,3.3353749158170367,16.676874579085183,6.666666666666667
look study,5,3.3353749158170367,16.676874579085183,6.666666666666667
ditto tag,5,3.3353749158170367,16.676874579085183,6.666666666666667
plot ecdf,5,3.3353749158170367,16.676874579085183,6.666666666666667
frequency sort,5,3.3353749158170367,16.676874579085183,6.666666666666667
small scale study,5,3.3353749158170367,16.676874579085183,6.666666666666667
row contain,5,3.3353749158170367,16.676874579085183,6.666666666666667
correlation matrix,5,3.3353749158170367,16.676874579085183,6.666666666666667
matrix table,5,3.3353749158170367,16.676874579085183,6.666666666666667
word processing program,5,3.3353749158170367,16.676874579085183,6.666666666666667
particle verb,5,3.3353749158170367,16.676874579085183,6.666666666666667
column represent,5,3.3353749158170367,16.676874579085183,6.666666666666667
check code,5,3.3353749158170367,16.676874579085183,6.666666666666667
hesitation marker,5,3.3353749158170367,16.676874579085183,6.666666666666667
white house press,5,3.3353749158170367,16.676874579085183,6.666666666666667
word document,5,3.3353749158170367,16.676874579085183,6.666666666666667
feature time,5,3.3353749158170367,16.676874579085183,6.666666666666667
word occur time,7,2.35454566280531,16.48181963963717,23.333333333333332
collocate node,6,2.6422277352570913,15.853366411542549,16.666666666666664
conduct corpus,6,2.6422277352570913,15.853366411542549,16.666666666666664
book journal,6,2.6422277352570913,15.853366411542549,16.666666666666664
co occurrence pattern,6,2.6422277352570913,15.853366411542549,16.666666666666664
information need,6,2.6422277352570913,15.853366411542549,16.666666666666664
reason use,6,2.6422277352570913,15.853366411542549,16.666666666666664
newspaper corpus,6,2.6422277352570913,15.853366411542549,16.666666666666664
small sample size,6,2.6422277352570913,15.853366411542549,16.666666666666664
hardware software,6,2.6422277352570913,15.853366411542549,16.666666666666664
notion of corpus,6,2.6422277352570913,15.853366411542549,16.666666666666664
methodology study,6,2.6422277352570913,15.853366411542549,16.666666666666664
rest of chapter,6,2.6422277352570913,15.853366411542549,16.666666666666664
ambiguity tag,5,3.0476928433652555,15.238464216826276,10.0
language family,5,3.0476928433652555,15.238464216826276,10.0
world knowledge,5,3.0476928433652555,15.238464216826276,10.0
word usage,5,3.0476928433652555,15.238464216826276,10.0
time coca,5,3.0476928433652555,15.238464216826276,10.0
central tendency measure,5,3.0476928433652555,15.238464216826276,10.0
approach analysis,5,3.0476928433652555,15.238464216826276,10.0
right of word,5,3.0476928433652555,15.238464216826276,10.0
corpus meant,5,3.0476928433652555,15.238464216826276,10.0
sample of study,5,3.0476928433652555,15.238464216826276,10.0
group of learner,5,3.0476928433652555,15.238464216826276,10.0
background information,5,3.0476928433652555,15.238464216826276,10.0
area of corpus,5,3.0476928433652555,15.238464216826276,10.0
translation process,5,3.0476928433652555,15.238464216826276,10.0
frequent co occurrence,5,3.0476928433652555,15.238464216826276,10.0
source corpus,5,3.0476928433652555,15.238464216826276,10.0
categorical dependent variable,5,3.0476928433652555,15.238464216826276,10.0
reason of space,5,3.0476928433652555,15.238464216826276,10.0
time interval,5,3.0476928433652555,15.238464216826276,10.0
analysis technique,5,3.0476928433652555,15.238464216826276,10.0
ice corpus,5,3.0476928433652555,15.238464216826276,10.0
target audience,5,3.0476928433652555,15.238464216826276,10.0
word end,5,3.0476928433652555,15.238464216826276,10.0
view result,5,3.0476928433652555,15.238464216826276,10.0
description theory,5,3.0476928433652555,15.238464216826276,10.0
processing of corpus,5,3.0476928433652555,15.238464216826276,10.0
language contact,5,3.0476928433652555,15.238464216826276,10.0
description of language,5,3.0476928433652555,15.238464216826276,10.0
twitter post,5,3.0476928433652555,15.238464216826276,10.0
form of analysis,5,3.0476928433652555,15.238464216826276,10.0
database corpus,5,3.0476928433652555,15.238464216826276,10.0
different time period,5,3.0476928433652555,15.238464216826276,10.0
perform search,5,3.0476928433652555,15.238464216826276,10.0
level of corpus,5,3.0476928433652555,15.238464216826276,10.0
point space,5,3.0476928433652555,15.238464216826276,10.0
conclusion drawn,5,3.0476928433652555,15.238464216826276,10.0
consideration of space,5,3.0476928433652555,15.238464216826276,10.0
argument use,5,3.0476928433652555,15.238464216826276,10.0
press conference,5,3.0476928433652555,15.238464216826276,10.0
number of factor,5,3.0476928433652555,15.238464216826276,10.0
laurence anthony,5,3.0476928433652555,15.238464216826276,10.0
telephone conversation,5,3.0476928433652555,15.238464216826276,10.0
different age group,5,3.0476928433652555,15.238464216826276,10.0
fact use,5,3.0476928433652555,15.238464216826276,10.0
probability of occurrence,5,3.0476928433652555,15.238464216826276,10.0
look file,5,3.0476928433652555,15.238464216826276,10.0
difference man woman,5,3.0476928433652555,15.238464216826276,10.0
book chapter,5,3.0476928433652555,15.238464216826276,10.0
word beginning,5,3.0476928433652555,15.238464216826276,10.0
search option,5,3.0476928433652555,15.238464216826276,10.0
news text,5,3.0476928433652555,15.238464216826276,10.0
difference category,5,3.0476928433652555,15.238464216826276,10.0
set of question,5,3.0476928433652555,15.238464216826276,10.0
annotation category,5,3.0476928433652555,15.238464216826276,10.0
question consider,5,3.0476928433652555,15.238464216826276,10.0
digital scholar lab,4,3.740840023925201,14.963360095700803,3.3333333333333335
permit study,4,3.740840023925201,14.963360095700803,3.3333333333333335
compound noun,4,3.740840023925201,14.963360095700803,3.3333333333333335
check box,4,3.740840023925201,14.963360095700803,3.3333333333333335
change search term,4,3.740840023925201,14.963360095700803,3.3333333333333335
trump speech,4,3.740840023925201,14.963360095700803,3.3333333333333335
zip archive,4,3.740840023925201,14.963360095700803,3.3333333333333335
arm length,4,3.740840023925201,14.963360095700803,3.3333333333333335
web address,4,3.740840023925201,14.963360095700803,3.3333333333333335
key item analysis,4,3.740840023925201,14.963360095700803,3.3333333333333335
gsl avl,4,3.740840023925201,14.963360095700803,3.3333333333333335
particular word class,4,3.740840023925201,14.963360095700803,3.3333333333333335
living room,4,3.740840023925201,14.963360095700803,3.3333333333333335
datum figure,4,3.740840023925201,14.963360095700803,3.3333333333333335
text display score,4,3.740840023925201,14.963360095700803,3.3333333333333335
