Término,TF-IDF Promedio,TF-IDF Máximo,% de Textos
token word,0.0026518821686679008,0.03478857587868888,20.0
let look example,0.002651073392698727,0.02014088875124123,20.0
annotation corpus datum,0.0026476023685564733,0.05574976671704524,13.333333333333334
publication bias,0.0026474104361736326,0.04049959886283314,6.666666666666667
datum research,0.002644841067095703,0.02395928087477949,16.666666666666664
base of normalization,0.0026383244273346265,0.0791497328200388,3.3333333333333335
trump twitter,0.002636205827609594,0.07908617482828782,3.3333333333333335
gender balance,0.002636205827609594,0.07908617482828782,3.3333333333333335
ice contains,0.002636205827609594,0.07908617482828782,3.3333333333333335
object of research,0.002635712086548766,0.06974424444394813,6.666666666666667
type of word,0.002633103856126512,0.050004815709405806,16.666666666666664
variation corpus,0.0026325734602319693,0.02735361676952098,16.666666666666664
form of datum,0.002629137679681576,0.041970325071407445,13.333333333333334
decision tree,0.002609449122607579,0.04012286931689288,10.0
modifier of possessive,0.0026074236294206135,0.07822270888261841,3.3333333333333335
student use,0.002600619022105991,0.03460700611180118,10.0
quality of result,0.0025989747810002497,0.03718518497387314,13.333333333333334
research team,0.002597813090066974,0.03383572806958234,16.666666666666664
difference distribution,0.0025945139427504637,0.02395928087477949,16.666666666666664
counsel phase,0.0025817987613289324,0.07745396283986797,3.3333333333333335
post test,0.0025817987613289324,0.07745396283986797,3.3333333333333335
dimensionality of datum,0.0025752877532560217,0.07725863259768065,3.3333333333333335
input space,0.0025752877532560217,0.07725863259768065,3.3333333333333335
output file,0.002569267683891948,0.042870368457080095,6.666666666666667
article english,0.0025608816530190027,0.06749933143805523,6.666666666666667
context menu,0.002557741275219446,0.07673223825658337,3.3333333333333335
criterion set,0.0025552911865773186,0.06365017797608068,10.0
time bnc,0.002555273486874993,0.028323856973951008,10.0
online corpus,0.0025521219125867745,0.02485925689678144,20.0
digital humanity corpus,0.002550574464223345,0.07651723392670035,3.3333333333333335
bilingualism score,0.002550574464223345,0.07651723392670035,3.3333333333333335
rissanen problem,0.002550574464223345,0.07651723392670035,3.3333333333333335
lexical constructional bias,0.002550574464223345,0.07651723392670035,3.3333333333333335
lengthwise quantile,0.002550574464223345,0.07651723392670035,3.3333333333333335
corpus of tweet,0.002550574464223345,0.07651723392670035,3.3333333333333335
length limit,0.002550574464223345,0.07651723392670035,3.3333333333333335
frequency comparison,0.002538466168706612,0.050498238516439614,6.666666666666667
kind of word,0.002537875576489899,0.03207317785514101,13.333333333333334
probability of outcome,0.002537722805649211,0.06749933143805523,6.666666666666667
significant difference use,0.0025365678739891597,0.06312279814554951,6.666666666666667
range of genre,0.00253421574776632,0.05876176697014741,6.666666666666667
concordance package,0.00252853915370858,0.06015408034159054,10.0
example of language,0.002523904657761618,0.01905995722712322,23.333333333333332
comma dash,0.0025234964284848714,0.07570489285454614,3.3333333333333335
collocation graph,0.0025234964284848714,0.07570489285454614,3.3333333333333335
end of book,0.0025185198750500275,0.03194570783303932,16.666666666666664
result of search,0.0025176247351064067,0.04345293861652016,13.333333333333334
test chi,0.0025134131059136875,0.030002889425643487,16.666666666666664
range of text,0.0025062473527158575,0.03429692798668327,13.333333333333334
computer corpora,0.0025046931736093475,0.04295476728787368,10.0
term of frequency,0.0025030603931631185,0.027098732746283532,16.666666666666664
research purpose,0.002500676074008301,0.020873145527213328,20.0
number of speaker,0.0024974692838929022,0.024555650556764213,16.666666666666664
work text,0.0024939327753954635,0.03980973929092247,13.333333333333334
list element,0.002493135975296025,0.07479407925888075,3.3333333333333335
transcription of text,0.0024861648070111514,0.047009413576117924,6.666666666666667
information frequency,0.0024577853023860655,0.01946643111886716,23.333333333333332
language works,0.002456174210448713,0.03697064275457266,20.0
linguistic feature co,0.0024515883945807624,0.046142674815734905,10.0
language speaker,0.0024492568066664332,0.02014088875124123,20.0
speaker cluster,0.0024416106129656373,0.06027408031484383,6.666666666666667
general purpose corpus,0.0024355150861381978,0.049560745796086964,6.666666666666667
verb cause,0.002433399731802784,0.041970325071407445,13.333333333333334
sentence corpus,0.002431066229809309,0.02395928087477949,16.666666666666664
target item,0.0024242642985295255,0.049871371080512726,10.0
language rule,0.002414997209935479,0.06312279814554951,6.666666666666667
factor level,0.0024115320416722833,0.03482019754547018,10.0
chapter of book,0.002402613887010099,0.016932515159657192,26.666666666666668
interest corpus,0.002401702838324375,0.018106508051278114,26.666666666666668
translation language,0.002400434834106233,0.03194570783303932,16.666666666666664
research context,0.002400401003788331,0.020001926283762322,16.666666666666664
number of type,0.002392937934212064,0.020515212577140736,16.666666666666664
number of letter,0.0023889136448749636,0.042972388474337375,16.666666666666664
annotation of corpus,0.0023847756250990264,0.03697064275457266,20.0
language differ,0.0023782565652839625,0.05269346065348916,6.666666666666667
presence absence,0.002377325902243449,0.02014088875124123,20.0
grammar of language,0.002376034272282751,0.031551187263770576,10.0
set of value,0.002374298820152665,0.03540482121743876,10.0
deal problem,0.0023655109564729377,0.048148555103721666,10.0
result list,0.002356139463718309,0.041970325071407445,13.333333333333334
passive voice sentence,0.002355377373237257,0.050498238516439614,6.666666666666667
collocation word,0.002354711303758008,0.04268757062451937,13.333333333333334
bnc baby,0.0023542412227199067,0.06199488395017611,6.666666666666667
general reference corpus,0.0023542062103994363,0.03902801598503591,10.0
probability value,0.002348380076150486,0.045729237315577695,13.333333333333334
value cell,0.0023451983919040797,0.030002889425643487,16.666666666666664
fiction newspaper,0.0023322243759024796,0.02889443962420817,13.333333333333334
native learner corpus,0.0023319388705443783,0.05269346065348916,6.666666666666667
statistic corpus datum,0.002321253883858924,0.045286042525021074,10.0
layer of annotation,0.002320247789487863,0.05596270891508913,6.666666666666667
complex research design,0.002317709892818323,0.0695312967845497,3.3333333333333335
hapax legomenon,0.002317709892818323,0.0695312967845497,3.3333333333333335
window of car,0.002317709892818323,0.0695312967845497,3.3333333333333335
class of word,0.0023162727216220836,0.02184487012558546,16.666666666666664
result of study,0.0023156891796010104,0.019318330899089898,20.0
position of match,0.002315054834203452,0.06945164502610356,3.3333333333333335
vector txt,0.002315054834203452,0.06945164502610356,3.3333333333333335
element vector,0.002315054834203452,0.06945164502610356,3.3333333333333335
number of error,0.0023127781003640167,0.04268757062451937,13.333333333333334
point of comparison,0.0023029110677560095,0.05527194183898651,10.0
example spoken,0.0023019769617851236,0.03718518497387314,13.333333333333334
english corpus linguistics,0.0023009200224524346,0.03655137190221629,13.333333333333334
jane austen,0.002297850334175449,0.04688578472234533,10.0
sentence length,0.0022854053138812815,0.023538306075132437,23.333333333333332
argument use,0.0022717673466121375,0.045286042525021074,10.0
information table,0.002269850973649676,0.03429692798668327,13.333333333333334
translation universal,0.002261420937715394,0.06784262813146183,3.3333333333333335
calculate distance,0.002260020025628361,0.03460700611180118,10.0
use frequency,0.0022590932331696804,0.01946643111886716,23.333333333333332
radio phone,0.0022590739161628156,0.06777221748488448,3.3333333333333335
corpus example,0.0022574487857435414,0.02188206555562717,23.333333333333332
example of use,0.0022573215487555016,0.01905995722712322,23.333333333333332
result section,0.002254137676257795,0.047420747022009074,10.0
character sequence,0.0022537589699403032,0.059863408604437084,6.666666666666667
core point,0.0022533767840990184,0.06760130352297056,3.3333333333333335
university student,0.002248121016848054,0.0270293352587789,16.666666666666664
context use,0.0022469904286149967,0.020570414659213818,20.0
task corpus,0.0022460189023052668,0.02335223100750844,13.333333333333334
list of collocate,0.0022394186497580603,0.0390714872686211,10.0
null hypothesis significance,0.0022361568700903895,0.048148555103721666,10.0
speaker behave,0.0022361568700903895,0.048148555103721666,10.0
variation language use,0.0022335919789539128,0.03159453511463351,13.333333333333334
translation choice,0.002232545569303232,0.060489248042034316,6.666666666666667
document type,0.0022267519504808177,0.024935685540256363,10.0
avoid problem,0.00221880802420311,0.02561254237471162,13.333333333333334
perl python,0.0022181541448491556,0.024203070005949814,13.333333333333334
facet of language,0.0022092174255909356,0.045286042525021074,10.0
text contains,0.002200635002230637,0.013915430351475551,20.0
police boat,0.0021968381896746623,0.06590514569023986,3.3333333333333335
difference category,0.002196469268168645,0.03117714288207835,10.0
woman man,0.0021926546587716553,0.03221607546590526,10.0
word language,0.0021916140975550297,0.036847961225991,10.0
variation datum,0.0021859699514351835,0.032083098926811715,16.666666666666664
panel of fig,0.0021827178484850928,0.06548153545455278,3.3333333333333335
fact word,0.0021825939031561727,0.01597285391651966,16.666666666666664
example sentence,0.002179256788568837,0.01828154483070538,23.333333333333332
apply function,0.002179045169240772,0.05239711700309788,6.666666666666667
form of plain,0.0021755720708551093,0.045286042525021074,10.0
hand hand,0.002175314215888823,0.025517760743168007,20.0
multiple correspondence analysis,0.0021739677081219918,0.03845514091290206,13.333333333333334
association strength,0.0021705833733417002,0.03412005922516295,6.666666666666667
research datum,0.0021678102899257367,0.03740352831038455,10.0
unit of text,0.002165207261968809,0.051311493089517504,6.666666666666667
trend datum,0.0021612186129713615,0.048148555103721666,10.0
case variable,0.0021565092872370207,0.038746802468860066,6.666666666666667
case of word,0.002139535962538726,0.036833475835146325,16.666666666666664
file word,0.0021390242058335666,0.04787777162502149,10.0
frequency value,0.00213834609149522,0.01734228372412412,20.0
element of list,0.0021369736931108785,0.06410921079332635,3.3333333333333335
field of study,0.0021300891824147516,0.045286042525021074,10.0
web corpora,0.002127706043684351,0.047420747022009074,10.0
word tag combination,0.0021254246909609984,0.038106994184071194,6.666666666666667
corpus differ,0.0021227016033687233,0.013738381781655882,23.333333333333332
mosaic plot,0.0021164755098775734,0.03700643577670626,10.0
beginning of chapter,0.0021156209755659396,0.023123044965498822,20.0
reference level,0.0021085649586103324,0.03730847261005942,6.666666666666667
transcription of spoken,0.0021084407441759726,0.03409054989031526,10.0
word right,0.002108182724264236,0.022864618657788847,13.333333333333334
word register,0.0021080820646058435,0.046142674815734905,10.0
handful of word,0.002103523286349241,0.045286042525021074,10.0
column table,0.0021035126367703995,0.02639943080026905,16.666666666666664
string of character,0.0021034586566061734,0.028323856973951008,10.0
corpus evidence,0.0021028423907228154,0.041970325071407445,13.333333333333334
research tool,0.0021012119487074598,0.014517515217329484,20.0
vector length,0.0021007525748845193,0.03444233160848219,6.666666666666667
boy girl,0.0020959292062608394,0.05424552345640409,6.666666666666667
general service list,0.0020943279846383075,0.039438984079713225,10.0
medium file,0.002092193997583018,0.06276581992749054,3.3333333333333335
phenomenon of interest,0.00208778392347502,0.03718518497387314,13.333333333333334
question word,0.002086907345562103,0.02032404955971265,16.666666666666664
corpus interface,0.002074803784144358,0.03740352831038455,10.0
xml format,0.002073903814879533,0.02561254237471162,13.333333333333334
kind of language,0.0020735891989460734,0.020873145527213328,20.0
wise comparison,0.0020734165791297153,0.030450575945932874,10.0
word cluster,0.0020691681289477,0.031551187263770576,10.0
degree of association,0.0020648017718320716,0.048148555103721666,10.0
different research project,0.002064168874759963,0.041970325071407445,13.333333333333334
related corpus linguistics,0.002060150709707173,0.03902801598503591,10.0
error analysis,0.0020600603389050723,0.031551187263770576,10.0
learner corpus study,0.0020600603389050723,0.031551187263770576,10.0
sample standard deviation,0.0020582941881405396,0.05399946515044418,6.666666666666667
annotation manual,0.002055451774951844,0.04605995153248875,10.0
let briefly,0.00205305050908463,0.018867323667077374,16.666666666666664
section chapter,0.0020433245031857483,0.033873415932854416,16.666666666666664
unit of language,0.002041225912296829,0.03460700611180118,10.0
chapter focuses,0.0020405946419286745,0.04295476728787368,10.0
digital scholar lab,0.002040459571378676,0.06121378714136027,3.3333333333333335
word name,0.002040459571378676,0.06121378714136027,3.3333333333333335
fiction genre,0.002036575232977281,0.04093417430864032,6.666666666666667
search hit,0.002035533937174991,0.05457889907818709,6.666666666666667
merriam webster,0.002027996156216033,0.06083988468648099,3.3333333333333335
coin flip,0.002027996156216033,0.06083988468648099,3.3333333333333335
table case study,0.002027996156216033,0.06083988468648099,3.3333333333333335
hardware software,0.0020259933865275854,0.02184487012558546,16.666666666666664
argument vector,0.002020266026807142,0.04763374273008899,6.666666666666667
scale predictor,0.002018797142787897,0.06056391428363691,3.3333333333333335
distance occurrence,0.002018797142787897,0.06056391428363691,3.3333333333333335
peak trough technique,0.002018797142787897,0.06056391428363691,3.3333333333333335
gender use,0.002018797142787897,0.06056391428363691,3.3333333333333335
correlation population,0.002018797142787897,0.06056391428363691,3.3333333333333335
annotation layer,0.0020166210675869028,0.03556556026650681,10.0
contrastive interlanguage analysis,0.002015929569131165,0.03452941092568439,6.666666666666667
new zealand english,0.002014443673598477,0.023695901335975135,13.333333333333334
description of language,0.0020132050259753322,0.02519709162749831,10.0
construction grammar,0.0020126568375990273,0.03724006431179972,16.666666666666664
individual word form,0.002006043474074435,0.045286042525021074,10.0
year time,0.0020031731015678644,0.03902801598503591,10.0
phenomenon study,0.0019991373012913376,0.02889443962420817,13.333333333333334
meta datum,0.0019981281940312868,0.051311493089517504,6.666666666666667
important issue corpus,0.0019971478513814045,0.05515106126843323,6.666666666666667
result study,0.001986474857441148,0.01597285391651966,16.666666666666664
point corpus,0.0019844817367741085,0.01597285391651966,16.666666666666664
observation cell,0.0019789726161127588,0.03412005922516295,6.666666666666667
information file,0.001972812742408989,0.028968625744346773,13.333333333333334
annotation tag,0.0019695831447368254,0.049560745796086964,6.666666666666667
study type,0.001966281337024422,0.02985730446819185,13.333333333333334
reason of space,0.0019657519978811596,0.03117714288207835,10.0
processing of corpus,0.0019586885308247566,0.027635970919493255,10.0
text copyright,0.0019574523261432,0.02184487012558546,16.666666666666664
use example,0.0019535172380895456,0.03207317785514101,13.333333333333334
capture word,0.0019524676142634936,0.033324909169685,6.666666666666667
search function,0.0019515056070709574,0.015040978795704832,20.0
error annotation,0.0019494150030511714,0.02310996434331213,13.333333333333334
nature of datum,0.0019445776501899267,0.01811119537612656,23.333333333333332
query string,0.0019419432854047315,0.04275957757459792,6.666666666666667
dependency relation,0.0019408659492853907,0.030244624021017158,6.666666666666667
web corpus approach,0.0019401936430978601,0.058205809292935805,3.3333333333333335
commercial search engine,0.0019401936430978601,0.058205809292935805,3.3333333333333335
bogus refugee,0.0019401936430978601,0.058205809292935805,3.3333333333333335
hampe sch,0.0019401936430978601,0.058205809292935805,3.3333333333333335
number of degree,0.0019385689065155758,0.05040770670169526,6.666666666666667
euclidean distance matrix,0.0019383538816595308,0.05166349741272329,6.666666666666667
point data,0.0019383538816595308,0.05166349741272329,6.666666666666667
data creation,0.0019383538816595308,0.05166349741272329,6.666666666666667
english lingua franca,0.0019363490709966992,0.058090472129900976,3.3333333333333335
corpus pragmatics,0.0019363490709966992,0.058090472129900976,3.3333333333333335
letter editor,0.0019363490709966992,0.058090472129900976,3.3333333333333335
use of stance,0.0019363490709966992,0.058090472129900976,3.3333333333333335
result outcome,0.0019363490709966992,0.058090472129900976,3.3333333333333335
non standard use,0.0019363490709966992,0.058090472129900976,3.3333333333333335
software application,0.0019324759085270838,0.028323856973951008,10.0
datum manifold,0.001931465814942016,0.05794397444826048,3.3333333333333335
metric square mds,0.001931465814942016,0.05794397444826048,3.3333333333333335
cluster analysis method,0.001931465814942016,0.05794397444826048,3.3333333333333335
high frequency word,0.001927814007586418,0.039438984079713225,10.0
coca interface,0.001926620404219338,0.051311493089517504,6.666666666666667
correlation matrix,0.0019240254889024745,0.04049959886283314,6.666666666666667
distance cluster,0.0019200865112477775,0.03933952336744677,10.0
approach problem,0.0019163954116849008,0.03740352831038455,10.0
particular research project,0.0019122713568826334,0.03412005922516295,6.666666666666667
type of bias,0.0019081452198746417,0.030244624021017158,6.666666666666667
speech annotation,0.001907124713708081,0.02519709162749831,10.0
design of corpus,0.001904715624246296,0.028221069888283164,13.333333333333334
example illustrates,0.001904387086162762,0.021382118570094002,13.333333333333334
information sample,0.0019025404666999167,0.02889443962420817,13.333333333333334
horror aequi,0.0018964833389783782,0.030997441975088056,6.666666666666667
direction of effect,0.001896148040576682,0.04391020314317518,6.666666666666667
sc mc,0.001896148040576682,0.04391020314317518,6.666666666666667
issue hand,0.001896148040576682,0.04391020314317518,6.666666666666667
query option,0.001893537168256589,0.0390714872686211,10.0
relationship type,0.0018885577138239777,0.03460700611180118,10.0
time time,0.0018883963118819834,0.017824144433409968,23.333333333333332
attribute value pair,0.0018879668254587686,0.02611514815910264,10.0
mean score group,0.0018879020254883292,0.056637060764649874,3.3333333333333335
relationship participant,0.0018879020254883292,0.056637060764649874,3.3333333333333335
text display score,0.0018879020254883292,0.056637060764649874,3.3333333333333335
variability dependent,0.0018879020254883292,0.056637060764649874,3.3333333333333335
le monde corpus,0.0018845174480961622,0.056535523442884865,3.3333333333333335
lexical dispersion corpus,0.0018845174480961622,0.056535523442884865,3.3333333333333335
evolution of language,0.0018845174480961622,0.056535523442884865,3.3333333333333335
year france,0.0018845174480961622,0.056535523442884865,3.3333333333333335
term of size,0.0018816695265159423,0.014517515217329484,20.0
word processing program,0.001877884390954426,0.047009413576117924,6.666666666666667
keyness analysis,0.001871200057707692,0.04316176365710548,6.666666666666667
copyright problem,0.0018696305003540665,0.02519709162749831,10.0
word usage,0.0018676672316098536,0.03740352831038455,10.0
data vector,0.0018675717528242673,0.04305291451060274,6.666666666666667
set of cluster,0.0018675717528242673,0.04305291451060274,6.666666666666667
distance relation,0.0018675717528242673,0.04305291451060274,6.666666666666667
likelihood ratio,0.0018616896777834079,0.01734228372412412,20.0
result of query,0.0018616877832899744,0.038746802468860066,6.666666666666667
case datum,0.0018593855633211502,0.01926961222654146,20.0
newspaper language,0.0018586820267836527,0.03540482121743876,10.0
tend use,0.0018562890446166239,0.02395928087477949,16.666666666666664
corpus practitioner,0.0018562080321041072,0.04271200288899794,6.666666666666667
reason use,0.0018536132386983953,0.0270293352587789,16.666666666666664
different time period,0.0018532495451502728,0.03460700611180118,10.0
access datum,0.0018471487032250863,0.017075028249807746,13.333333333333334
analysis start,0.001845807735544112,0.019318330899089898,20.0
test met,0.0018455936076605347,0.03117714288207835,10.0
genre text type,0.0018441311886738916,0.021974366235944034,13.333333333333334
population sample drawn,0.001842053759648284,0.050498238516439614,6.666666666666667
collocation measure,0.0018398271263043752,0.024670957184470835,10.0
datum data,0.0018287820639649756,0.01421326541600498,20.0
speaker text,0.0018217997195508985,0.02193082314132977,13.333333333333334
verb construction,0.00181398287795648,0.015416958759590397,16.666666666666664
area of grammar,0.0018129284332230112,0.039438984079713225,10.0
study difference,0.0018088580725532312,0.027635970919493255,10.0
text content,0.0018076686045935216,0.031257189814896884,10.0
hour week,0.0018064016301472627,0.03556556026650681,10.0
distribution figure,0.0017997972157514938,0.03117714288207835,10.0
predictor effect,0.001797941983686222,0.04012286931689288,10.0
part of word,0.0017972254194356446,0.02124289273046326,10.0
quantitative corpus linguist,0.0017969470794255199,0.04093417430864032,6.666666666666667
analysis procedure,0.0017934975689520604,0.02032404955971265,16.666666666666664
verb occurs,0.0017931492535062275,0.019318330899089898,20.0
database corpus,0.0017898827620123352,0.03740352831038455,10.0
straightforward approach,0.0017877120397706112,0.02335223100750844,13.333333333333334
analysis example,0.0017876421659354417,0.018834990332953123,20.0
size composition,0.001787541352995505,0.023695901335975135,13.333333333333334
xml version,0.0017875108463825682,0.023442892361172665,10.0
co uk,0.0017832568404660043,0.02310996434331213,13.333333333333334
baseline model,0.0017824612312319474,0.04049959886283314,6.666666666666667
function definition,0.0017808114109257322,0.05342434232777197,3.3333333333333335
observed language use,0.001780242644685942,0.027575530634216614,6.666666666666667
computer corpus,0.0017790471983329032,0.027930048233849793,16.666666666666664
significant difference group,0.0017729865377785425,0.023071337407867452,10.0
datum exploration,0.0017649402907824218,0.02699973257522209,6.666666666666667
white house press,0.001763226358982846,0.02699973257522209,6.666666666666667
reference cluster,0.0017607838012092133,0.03902801598503591,10.0
level of adequacy,0.0017574705517397296,0.052724116552191884,3.3333333333333335
cassette tape,0.0017574705517397296,0.052724116552191884,3.3333333333333335
individual speech writing,0.0017574705517397296,0.052724116552191884,3.3333333333333335
trump speech,0.0017574705517397296,0.052724116552191884,3.3333333333333335
verb walk,0.0017574705517397296,0.052724116552191884,3.3333333333333335
record of text,0.0017574705517397296,0.052724116552191884,3.3333333333333335
permit study,0.0017574705517397296,0.052724116552191884,3.3333333333333335
design principle,0.00175478463886693,0.03409054989031526,10.0
gender difference,0.001745848764204554,0.015416958759590397,16.666666666666664
speaker hearer,0.001745403570220401,0.021974366235944034,13.333333333333334
behaviour profile,0.0017434949979858486,0.05230484993957546,3.3333333333333335
word string,0.0017414778032306432,0.023663390447827937,10.0
bivariate design,0.0017382824196137425,0.05214847258841227,3.3333333333333335
multi word expression,0.0017365164310823033,0.020515212577140736,16.666666666666664
distribution of value,0.0017320716912999636,0.026250063334988256,13.333333333333334
datum spreadsheet,0.0017278992311962782,0.021388732617874474,16.666666666666664
type of exercise,0.0017237893057341685,0.04316176365710548,6.666666666666667
form meaning,0.0017231069289185366,0.020515212577140736,16.666666666666664
telephone conversation,0.0017213180328593878,0.03221607546590526,10.0
woman woman,0.0017195009220071407,0.025567912417736448,10.0
form text,0.0017170653449672829,0.020515212577140736,16.666666666666664
mean median,0.0017162500268615736,0.015416958759590397,16.666666666666664
country country,0.0017145123231406012,0.02519709162749831,10.0
news reporting,0.0017124515058313586,0.03787367888732971,6.666666666666667
verb begin,0.0017123787365989989,0.038746802468860066,6.666666666666667
discourse structure,0.0017112291304791608,0.02193082314132977,13.333333333333334
frequency range,0.001708921817872456,0.03556556026650681,10.0
feature time,0.0017048725817494365,0.02589705819426329,6.666666666666667
code editor,0.0016976694377106275,0.050930083131318825,3.3333333333333335
target child,0.0016976694377106275,0.050930083131318825,3.3333333333333335
sample datum,0.0016941393028918812,0.02889443962420817,13.333333333333334
user of corpora,0.001693138544238417,0.027289449539093544,6.666666666666667
bonferroni correction,0.0016896024142316203,0.024670957184470835,10.0
result vector,0.0016854928571767797,0.03334361991106229,6.666666666666667
difference length,0.001683459355114511,0.01862003215589986,16.666666666666664
language world,0.0016760903561394902,0.03730847261005942,6.666666666666667
sorted frequency list,0.0016653260409906353,0.03482019754547018,10.0
coefficient of determination,0.0016613783384826816,0.02963796688875567,10.0
language way,0.0016602092557455345,0.015797267557316755,13.333333333333334
laurence anthony,0.0016582196598683356,0.03460700611180118,10.0
press conference,0.0016529485289352515,0.02147738364393684,10.0
portmanteau tag,0.0016475582852159734,0.024935685540256363,10.0
example frequency,0.0016424501509747142,0.017075028249807746,13.333333333333334
natural language text,0.0016411254252091075,0.02335223100750844,13.333333333333334
different text type,0.0016394693502433503,0.02335223100750844,13.333333333333334
baseline value,0.0016370060588317896,0.04049959886283314,6.666666666666667
word set,0.001633545469904938,0.026250063334988256,13.333333333333334
conduct corpus,0.0016192089404119976,0.020001926283762322,16.666666666666664
approach analysis,0.0016155570603397181,0.023663390447827937,10.0
register research,0.0016136242258305829,0.048408726774917483,3.3333333333333335
study begin,0.0016136242258305829,0.048408726774917483,3.3333333333333335
computational tool method,0.0016136242258305829,0.048408726774917483,3.3333333333333335
computational method tool,0.0016136242258305829,0.048408726774917483,3.3333333333333335
translation shift,0.0016136242258305829,0.048408726774917483,3.3333333333333335
period sample,0.0016136242258305829,0.048408726774917483,3.3333333333333335
register parameter,0.0016136242258305829,0.048408726774917483,3.3333333333333335
approach dialectology,0.0016136242258305829,0.048408726774917483,3.3333333333333335
multi word item,0.0016136242258305829,0.048408726774917483,3.3333333333333335
development of language,0.0016134744197430274,0.022864618657788847,13.333333333333334
language structure use,0.0016127387716821184,0.028323856973951008,10.0
reduced dimensionality representation,0.0016095548457850134,0.0482866453735504,3.3333333333333335
representation of domain,0.0016095548457850134,0.0482866453735504,3.3333333333333335
lattice cell,0.0016095548457850134,0.0482866453735504,3.3333333333333335
real world object,0.0016095548457850134,0.0482866453735504,3.3333333333333335
index value,0.0016095548457850134,0.0482866453735504,3.3333333333333335
noise point,0.0016095548457850134,0.0482866453735504,3.3333333333333335
aspect of domain,0.0016095548457850134,0.0482866453735504,3.3333333333333335
stem type,0.0016087382479310084,0.030997441975088056,6.666666666666667
meaning of sentence,0.001608298645220172,0.04049959886283314,6.666666666666667
collocate occur,0.001608298645220172,0.04049959886283314,6.666666666666667
small scale study,0.0016058045231743718,0.03452941092568439,6.666666666666667
vector of word,0.001602730269833159,0.04808190809499477,3.3333333333333335
level of education,0.001601004508409579,0.012846408151027642,20.0
conversation analysis,0.0016006012072650908,0.02193082314132977,13.333333333333334
choice of corpus,0.001600186010080413,0.016480774676958024,13.333333333333334
sherlock holmes,0.0015985882970121535,0.04795764891036461,3.3333333333333335
click cell,0.0015985882970121535,0.04795764891036461,3.3333333333333335
issue encounter,0.0015985882970121535,0.04795764891036461,3.3333333333333335
word formation,0.0015934698204115609,0.020515212577140736,16.666666666666664
datum bnc,0.0015885122305061158,0.02172646930826008,13.333333333333334
news text,0.0015871854577680024,0.03460700611180118,10.0
result analysis,0.0015859403282389218,0.021382118570094002,13.333333333333334
accuracy of annotation,0.001584582378046893,0.016480774676958024,13.333333333333334
start tag,0.0015840983949202273,0.04275957757459792,6.666666666666667
different mother tongue,0.0015836443161286451,0.030244624021017158,6.666666666666667
point of departure,0.0015834549666603223,0.03452941092568439,6.666666666666667
space character,0.0015819134605520278,0.02016922500495818,13.333333333333334
verb adverb,0.001581312688696269,0.031551187263770576,10.0
time coca,0.0015789856170777183,0.023071337407867452,10.0
let discuss,0.0015766239327926548,0.038746802468860066,6.666666666666667
foreign language learner,0.001570935976564197,0.036847961225991,10.0
availability of text,0.0015677358944690162,0.019904869645461235,13.333333333333334
token text corpus,0.001566223929996526,0.04049959886283314,6.666666666666667
normality assumption,0.001566223929996526,0.04049959886283314,6.666666666666667
issue consider,0.0015581176831972793,0.030450575945932874,10.0
distribution text,0.0015578612531651985,0.011561522482749411,20.0
coca coha,0.0015565231742339712,0.02176262346591886,10.0
number of match,0.0015552969899663594,0.038106994184071194,6.666666666666667
input file,0.0015552969899663594,0.038106994184071194,6.666666666666667
look information,0.0015517001324932963,0.02172646930826008,13.333333333333334
real life language,0.0015450298248272584,0.02335223100750844,13.333333333333334
frequent co occurrence,0.0015420819852468108,0.027635970919493255,10.0
language question,0.001541015888961543,0.02124289273046326,10.0
right of word,0.0015396320065061966,0.027635970919493255,10.0
way word,0.0015385575541033236,0.017075028249807746,13.333333333333334
corpus of speech,0.0015366986974178298,0.019904869645461235,13.333333333333334
language choice,0.001536494447943683,0.015797267557316755,13.333333333333334
look study,0.0015313608447160172,0.03730847261005942,6.666666666666667
cluster output analysis,0.0015303446785340066,0.0459103403560202,3.3333333333333335
proportion of tweet,0.0015303446785340066,0.0459103403560202,3.3333333333333335
open access publication,0.0015303446785340066,0.0459103403560202,3.3333333333333335
use of capital,0.0015303446785340066,0.0459103403560202,3.3333333333333335
god truth fallacy,0.0015303446785340066,0.0459103403560202,3.3333333333333335
multilingual language use,0.0015303446785340066,0.0459103403560202,3.3333333333333335
value corpus,0.0015301213016262695,0.022166356911535737,16.666666666666664
test independence,0.0015269928548732345,0.03117714288207835,10.0
introduce study,0.0015247781669520395,0.030244624021017158,6.666666666666667
look case,0.0015228313096124556,0.03540482121743876,10.0
character range,0.0015228025555964189,0.028580245638053395,6.666666666666667
word size,0.0015213205462842555,0.023663390447827937,10.0
null hypothesis states,0.0015140978570909224,0.04542293571272767,3.3333333333333335
frequency exclusivity,0.0015140978570909224,0.04542293571272767,3.3333333333333335
cluster technique,0.0015140978570909224,0.04542293571272767,3.3333333333333335
element of subjectivity,0.0015140978570909224,0.04542293571272767,3.3333333333333335
daily mail reader,0.0015140978570909224,0.04542293571272767,3.3333333333333335
reliability of analysis,0.0015133491631074364,0.02519709162749831,10.0
kind of speech,0.0015112867174142499,0.03525706018208845,6.666666666666667
corpus internet,0.0015076139584769296,0.045228418754307886,3.3333333333333335
main limitation use,0.0015076139584769296,0.045228418754307886,3.3333333333333335
quantitative corpus study,0.0015076139584769296,0.045228418754307886,3.3333333333333335
