Término,TF-IDF Promedio,TF-IDF Máximo
language works,0.002403351429834204,0.03629946947727034
form of annotation,0.002955889767623189,0.03629946947727034
kind of annotation,0.0039309554829732715,0.03629946947727034
number of way,0.002637559310836966,0.03629946947727034
corpus resource,0.0036457843883471565,0.03629946947727034
type occur,0.0030877231612203857,0.03629946947727034
sentence word,0.002779225176509929,0.03629946947727034
query corpus,0.0028346639604082103,0.036291524288875214
frequency analysis,0.0029249555299077864,0.03605783337550869
result corpus,0.003982289154131016,0.03597725236092152
distribution of word,0.0046957885206760416,0.03597725236092152
way use,0.0033054542639963536,0.03597725236092152
natcorp ox ac,0.0013452361126768272,0.03559828165349622
kind of speech,0.0018243542480546166,0.03559828165349622
wall street journal,0.00146294483825048,0.03559828165349622
flip coin time,0.0011835668062689182,0.03550700418806755
level of significance,0.0011835668062689182,0.03550700418806755
metaphorical pattern analysis,0.0011835668062689182,0.03550700418806755
grammar case,0.0011835668062689182,0.03550700418806755
corpus linguistics investigation,0.0011835668062689182,0.03550700418806755
annotation layer,0.001993909203060297,0.03549797812446439
frequency range,0.0016951433273543909,0.03549797812446439
hour week,0.0017971876918346293,0.03549797812446439
keyword context,0.0027479620982951494,0.03517924036588862
cut point,0.004028296850184725,0.03517924036588862
variety of language,0.006207332331361227,0.03513027910488394
number of letter,0.0021109343218311655,0.03511099831219854
english corpus linguistics,0.00224435334976652,0.03510204034641687
foreign language learner,0.0015076323159765855,0.03496429325458728
word language,0.002118040665239487,0.03496429325458728
factor level,0.0023981150458339566,0.0347867722983964
web datum,0.0027946273086776976,0.03459713129637601
find instance,0.0049076213750666,0.03435133097398195
type word,0.004014160520234999,0.03435133097398195
annotation of corpus,0.0023892245784200507,0.03435133097398195
research field,0.0037227888156646464,0.03435133097398195
field of linguistics,0.00460614511587539,0.034282579079684655
vice versa,0.005674448492019237,0.034282579079684655
answer research question,0.003985949346620655,0.03427255912710296
sample of language,0.004244475356422876,0.03427255912710296
frequency datum,0.006679375284891165,0.03420513061941735
token word,0.0026181659849651684,0.0341742339938533
different time period,0.0018322414665065906,0.03415165846807263
laurence anthony,0.0016269687156376727,0.03415165846807263
calculate distance,0.0022342322010504715,0.03415165846807263
news text,0.001528451909052514,0.03415165846807263
student use,0.002517497989605014,0.03415165846807263
unit of language,0.0019388749521164633,0.03415165846807263
vector length,0.002089331138955682,0.034127123807818856
dimensional vector space,0.0013533971978858946,0.034127123807818856
matrix table,0.0014139062433945679,0.034127123807818856
cluster shape,0.0013533971978858946,0.034127123807818856
intrinsic cluster structure,0.0013533971978858946,0.034127123807818856
variationist sociolinguistics,0.0029462514327022607,0.03406367999402742
variation datum,0.002140213081328984,0.03406367999402742
information table,0.0022384258923560532,0.03406367999402742
word document,0.0012940658618181228,0.03406317412773508
hesitation marker,0.0014543115673935408,0.03406317412773508
exclamation mark,0.0013464954250333061,0.03406317412773508
sort result,0.0013512655418831021,0.03406317412773508
search corpus,0.0038120666000604746,0.03376530594891673
section chapter,0.0021619547500769565,0.0337303398054227
order use,0.0020334365465366415,0.0337303398054227
text order,0.0032776975905528275,0.0337303398054227
example spoken,0.0027176675838159795,0.0336257835193314
distribution corpus,0.003426861074088668,0.0336257835193314
source of datum,0.003015354573423498,0.033506589928098796
design principle,0.0017370815901052083,0.03348853465555173
transcription of spoken,0.002060443442461707,0.03348853465555173
way look,0.0014313905605024498,0.033424113361456294
capture word,0.0019447004328017835,0.033424113361456294
feature corpus,0.003567524323781307,0.03341944534987557
generate frequency list,0.0013867225193892792,0.033311612087660196
result vector,0.0016791724663856543,0.033311612087660196
contrastive interlanguage analysis,0.001968647416370156,0.03316025397607273
small scale study,0.001559276183274517,0.03316025397607273
point of departure,0.0015369946077862901,0.03316025397607273
detail section,0.00388786915446263,0.03306258129385531
association strength,0.0019398792643343233,0.032869623436973305
particular research project,0.0017288229768921868,0.032869623436973305
observation cell,0.0019262174353190172,0.032869623436973305
statistical software package,0.0019398792643343233,0.032869623436973305
second person pronoun,0.002890717201169747,0.03283624216735387
research team,0.0025213432795392512,0.032820139518890755
example use,0.004657184535114411,0.032739988733582366
test result,0.003048607522855994,0.03265104662551504
word of text,0.003863740771172608,0.03263295103135975
telephone conversation,0.0017162260922870122,0.0325278659730175
woman man,0.002155580520045623,0.0325278659730175
item structure,0.0012901883089018011,0.03237396064378993
john benjamins,0.0013554674712602703,0.03237396064378993
right corner,0.0013635247198581547,0.03237396064378993
period of time,0.0039002591255753896,0.03234015371602718
text contain,0.004522693704782212,0.03224286752841776
cohesion marker,0.0010729085437510293,0.03218725631253088
frequent content word,0.0010729085437510293,0.03218725631253088
equivalence language,0.0010729085437510293,0.03218725631253088
datum collection phase,0.0010729085437510293,0.03218725631253088
discourse segment,0.0010729085437510293,0.03218725631253088
computer tool,0.0010729085437510293,0.03218725631253088
parliamentary debate genre,0.0010729085437510293,0.03218725631253088
english speaking learner,0.0010729085437510293,0.03218725631253088
discourse connective,0.0010729085437510293,0.03218725631253088
condition cause,0.0010729085437510293,0.03218725631253088
usefulness of corpora,0.0010729085437510293,0.03218725631253088
word boat,0.0010729085437510293,0.03218725631253088
double square bracket,0.001067461164929292,0.03202383494787876
column name,0.001067461164929292,0.03202383494787876
attribute of vector,0.001067461164929292,0.03202383494787876
vector qwe,0.001067461164929292,0.03202383494787876
data value,0.001067461164929292,0.03202383494787876
frequency table,0.006783911132052461,0.03200017062564424
datum need,0.0033321168187537557,0.031762472031411755
verb begin,0.0014705630975873033,0.031658443116320496
result of query,0.001623001006006268,0.031658443116320496
set of value,0.0021486596749853764,0.031183598131801445
value vector,0.0013816091452170574,0.031183598131801445
text content,0.0017928587080527107,0.031125164226394723
course use,0.002881683123798862,0.031125164226394723
word bnc,0.003352841548783692,0.030920537103203687
literature review,0.0033081155959600993,0.030905373902228188
co reference relation,0.0010276236584570429,0.030828709753711284
referent expression,0.0010276236584570429,0.030828709753711284
black south africans,0.0010276236584570429,0.030828709753711284
woman soap,0.0010276236584570429,0.030828709753711284
referent index,0.0010276236584570429,0.030828709753711284
atc corpora,0.0010276236584570429,0.030828709753711284
form of expression,0.0010276236584570429,0.030828709753711284
aligner use,0.0010276236584570429,0.030828709753711284
speaker age,0.003342845986238534,0.03077532650647382
frequency frequency,0.0031482147921808134,0.03077532650647382
word context,0.004099315518460467,0.030565321170674994
type of corpus,0.005505256580498171,0.030565321170674994
issue consider,0.0015022622009287349,0.03054122359812317
wise comparison,0.002027665553792294,0.03054122359812317
end of book,0.002414498368305996,0.030312643080830665
speaker corpus,0.0033703010914232128,0.030312643080830665
example of study,0.0026975393321860604,0.030312643080830665
difference way,0.002665455640194505,0.030312643080830665
translation language,0.002348882978682507,0.030312643080830665
word cluster,0.0019809854948054243,0.030300122558274623
number of collocate,0.0014143253384057619,0.030300122558274623
register subregister,0.00162199680363075,0.030300122558274623
verb adverb,0.0015344118417199462,0.030300122558274623
ice corpus,0.0015686358078897062,0.030300122558274623
grammar of language,0.0022329220594040845,0.030300122558274623
learner corpus study,0.002016418782791465,0.030300122558274623
error analysis,0.002016418782791465,0.030300122558274623
study of grammar,0.0014000673787259138,0.030300122558274623
xml file,0.002758915060070966,0.030158739515693506
case of word,0.0018876025518773897,0.030095141410455897
need corpus,0.0023466106923759815,0.030095141410455897
test independence,0.0014882527395591318,0.030034559424764122
distribution figure,0.0017137309202252301,0.030034559424764122
reason of space,0.0019242259710619905,0.030034559424764122
test met,0.0018039601916454125,0.030034559424764122
difference category,0.002068111616059888,0.030034559424764122
range of text,0.002690105956267263,0.030005870619839826
research result,0.002676879654312435,0.030005870619839826
information speaker,0.003787366731583807,0.029705292593686254
corpora use,0.003871367117834801,0.029705292593686254
word meaning,0.0028313163999420703,0.029705292593686254
value cell,0.002264720672444998,0.029608121240239656
coefficient of determination,0.0016543044973260268,0.029581648437053652
sample of size,0.001438283620324813,0.029581648437053652
alternation phenomenon,0.0009682534309008552,0.029047602927025656
target source,0.0009682534309008552,0.029047602927025656
wiggly basis function,0.0009682534309008552,0.029047602927025656
data format,0.0009682534309008552,0.029047602927025656
moderator analysis,0.0009682534309008552,0.029047602927025656
contour plot,0.0009682534309008552,0.029047602927025656
number of hour,0.0009682534309008552,0.029047602927025656
result publication,0.0009682534309008552,0.029047602927025656
high frequency vocabulary,0.0009682534309008552,0.029047602927025656
relationship response,0.0009682534309008552,0.029047602927025656
lexical decision task,0.0009682534309008552,0.029047602927025656
input table,0.0009682534309008552,0.029047602927025656
data model,0.0009682534309008552,0.029047602927025656
second level predictor,0.0009682534309008552,0.029047602927025656
web content,0.0009682534309008552,0.029047602927025656
diphone deviation,0.0009682534309008552,0.029047602927025656
case variable,0.002132568349537581,0.0289278455804603
case study chapter,0.001904098215716542,0.0289278455804603
look case,0.001306417393505686,0.0289278455804603
newspaper language,0.0016315442694422033,0.0289278455804603
information file,0.0019488012672862593,0.028846266700406954
datum use,0.003421398909791613,0.028805404493899036
superscript denotes,0.000956894755941302,0.02870684267823906
variable extraction method,0.000956894755941302,0.02870684267823906
data geometry,0.000956894755941302,0.02870684267823906
phonetic segment interview,0.000956894755941302,0.02870684267823906
average linkage tree,0.000956894755941302,0.02870684267823906
cluster analysis tool,0.000956894755941302,0.02870684267823906
training vector,0.000956894755941302,0.02870684267823906
projection clustering,0.000956894755941302,0.02870684267823906
natural language speech,0.000956894755941302,0.02870684267823906
geographical variation research,0.000956894755941302,0.02870684267823906
method dimensionality reduction,0.000956894755941302,0.02870684267823906
proximity measure,0.000956894755941302,0.02870684267823906
segment transcription,0.000956894755941302,0.02870684267823906
mdecte datum,0.000956894755941302,0.02870684267823906
dimensionality space,0.000956894755941302,0.02870684267823906
dependency relation,0.001872858067252868,0.028698518682213424
different mother tongue,0.0015092881890083265,0.028698518682213424
available sketch engine,0.0012329527392077203,0.028698518682213424
type of bias,0.0018504876779579353,0.028698518682213424
frequent word corpus,0.0013718989497837342,0.028698518682213424
introduce study,0.0013787298642913874,0.028698518682213424
simple corpus tool,0.0009551016627447912,0.028653049882343736
simple pos tagger,0.0009551016627447912,0.028653049882343736
initial capital letter,0.0009551016627447912,0.028653049882343736
background colour,0.0009551016627447912,0.028653049882343736
negative character class,0.0009551016627447912,0.028653049882343736
query result,0.0009551016627447912,0.028653049882343736
extra line break,0.0009551016627447912,0.028653049882343736
single word list,0.0009551016627447912,0.028653049882343736
basic frequency list,0.0009551016627447912,0.028653049882343736
trigger context menu,0.0009551016627447912,0.028653049882343736
paste datum,0.0009551016627447912,0.028653049882343736
pseudo class,0.0009551016627447912,0.028653049882343736
character range,0.0015194799141573046,0.028552810360851597
file corpus,0.002657154740641444,0.028544167761341815
frequency corpus,0.004824543137013257,0.028435851674918293
possessive modifier discourse,0.0009468534450151347,0.02840560335045404
hypothesis swans,0.0009468534450151347,0.02840560335045404
differential collexeme analysis,0.0009468534450151347,0.02840560335045404
probability significance,0.0009468534450151347,0.02840560335045404
speaker preferring,0.0009468534450151347,0.02840560335045404
percent probability,0.0009468534450151347,0.02840560335045404
arm length,0.0009468534450151347,0.02840560335045404
interrater reliability,0.0009468534450151347,0.02840560335045404
difference construction,0.0009468534450151347,0.02840560335045404
corpus reflect,0.0026809460492542548,0.02830508057275144
design of corpus,0.0019011114069345178,0.02830508057275144
computer corpus,0.001986937126311413,0.028200358126552815
case study section,0.0027340060699437355,0.028081632277133492
corpus research area,0.0009297845700116063,0.027893537100348188
envelope of variation,0.0009297845700116063,0.027893537100348188
slope stability analysis,0.0009297845700116063,0.027893537100348188
use of prominence,0.0009297845700116063,0.027893537100348188
range of feature,0.0009297845700116063,0.027893537100348188
academic formula list,0.0009297845700116063,0.027893537100348188
present case study,0.0009297845700116063,0.027893537100348188
speaker role,0.0009297845700116063,0.027893537100348188
dalton puffer,0.0009297845700116063,0.027893537100348188
word time,0.003239681506955182,0.027880748555179732
phenomenon study,0.0019478423839968428,0.02783551293397695
sample datum,0.00163929637649025,0.02783551293397695
information sample,0.0018687380084501763,0.02783551293397695
fiction newspaper,0.0025559762065218293,0.02783551293397695
kind of research,0.0037762047994182877,0.02779733113686447
observed language use,0.0017727745284053724,0.027587892996297034
set of factor,0.0011925762276463602,0.02748722333537262
user of corpora,0.0016989416937774344,0.027236063044325555
neural network architecture,0.0011922614665426756,0.027236063044325555
replicability reproducibility,0.001123695172436118,0.027236063044325555
part of name,0.0011917285525419774,0.027236063044325555
step process,0.002298346431174811,0.027034931701968214
language production,0.002708059614605768,0.027012244759133386
reference corpora,0.0035406441257676076,0.027012244759133386
term of frequency,0.002406143302465497,0.02698427184433816
area of research,0.003455010815292656,0.02697505282284313
available companion website,0.001325523197134687,0.026816111656524637
bootstrap test,0.001109696792842754,0.026816111656524637
register dimension,0.0011992839811660724,0.026816111656524637
mean word length,0.001109696792842754,0.026816111656524637
white house press,0.0017228767379526395,0.026816111656524637
source of variation,0.001109696792842754,0.026816111656524637
effect population,0.001109696792842754,0.026816111656524637
number of part,0.001109696792842754,0.026816111656524637
statistical test use,0.0017244337093040615,0.026816111656524637
text corpora,0.004969720085317814,0.026771009685462727
package rchoicedialogs,0.0008895509707744101,0.026686529123232303
use argument,0.0008895509707744101,0.026686529123232303
string vector,0.0008895509707744101,0.026686529123232303
function loop,0.0008895509707744101,0.026686529123232303
vector contains,0.0008895509707744101,0.026686529123232303
example of type,0.002826960839022121,0.026555116000533993
discussion section,0.0027972596269079135,0.026555116000533993
column table,0.0021005297639159373,0.02647801868725856
variation corpus,0.0025912024032135133,0.026268993733883098
method study,0.0022619798365004612,0.026268993733883098
word gram,0.0025246006819294067,0.026268993733883098
right of word,0.0014949044329514993,0.026223219940940463
translation process,0.001323819342263995,0.026223219940940463
question consider,0.0014327390539785674,0.026223219940940463
group of learner,0.001323819342263995,0.026223219940940463
different age group,0.001405679474813235,0.026223219940940463
time interval,0.001323819342263995,0.026223219940940463
frequent co occurrence,0.001488029085717165,0.026223219940940463
length of vector,0.0013267436148052798,0.0260900792237973
attribute value pair,0.0018406507169895134,0.0260900792237973
set of datum,0.0033134330015704744,0.026038761124205664
university student,0.002181929921743506,0.026038761124205664
reason use,0.0017409281103113329,0.026038761124205664
number of year,0.0011396410669683376,0.025899168515031944
type of graph,0.0013102408114431421,0.025899168515031944
particle verb,0.0013172400012398241,0.025899168515031944
visualization technique,0.0013102408114431421,0.025899168515031944
corpus vary,0.001258842079984356,0.025899168515031944
decrease value,0.001147698315566222,0.025899168515031944
number of level,0.0013391857898485914,0.025899168515031944
logistic regression analysis,0.0014159765167689436,0.025899168515031944
corpus development,0.0025994915442284308,0.025646105422061513
probability theory,0.0012752906700797446,0.02559534285586414
mean of sum,0.0010690044994874043,0.02559534285586414
river tyne,0.0010690044994874043,0.02559534285586414
tree building sequence,0.001284830903779337,0.02559534285586414
poisson process,0.0014640052804259739,0.02559534285586414
definition of similarity,0.0010690044994874043,0.02559534285586414
coordinate system,0.0011704315436493779,0.02559534285586414
range of method,0.0011295135449960775,0.02559534285586414
research discipline,0.0011295135449960775,0.02559534285586414
use corpus datum,0.0014893242127981198,0.025547380595801313
punctuation token,0.0012985145474687875,0.025547380595801313
occurrence of character,0.001327459525874237,0.025547380595801313
explore detail,0.001283232161777243,0.025547380595801313
start antconc,0.0011704517829957484,0.025547380595801313
match character,0.0014860862501011904,0.025547380595801313
bncweb interface,0.0013055137372654697,0.025547380595801313
search lemma,0.0011704517829957484,0.025547380595801313
count number,0.0036856447979149113,0.025530706732990616
hand hand,0.002122289538590834,0.025409977625129403
horror aequi,0.0016732314991703648,0.025326754493056398
proportion of language,0.0011205605995691528,0.025326754493056398
stem type,0.0013968960493697588,0.025326754493056398
second problem,0.0011286178481670372,0.025326754493056398
word use,0.003311731605912682,0.025291090688193702
description of language,0.0019772455262797623,0.02520838771366269
reliability of analysis,0.0015085291398796614,0.02520838771366269
speech of word,0.0014807714456185484,0.02520838771366269
country country,0.0016823941799185005,0.02520838771366269
element of text,0.0014215384700636204,0.02520838771366269
speech annotation,0.0018626953518743013,0.02520838771366269
string of character,0.0018999916923226287,0.0251164009916638
corpus contain text,0.0018514239429107428,0.0251164009916638
woman woman,0.0016173399532889794,0.0251164009916638
word total,0.0013832342203544527,0.02491689962259721
find verb,0.001398282889548825,0.02491689962259721
active voice sentence,0.0011068987705538462,0.02491689962259721
object of sentence,0.0011068987705538462,0.02491689962259721
closed class word,0.0011494357505556117,0.02491689962259721
frequency of person,0.001284497704825333,0.02491689962259721
feature time,0.0016595696701550587,0.02491689962259721
document type,0.002190430784118799,0.024886903726474296
analysis understanding,0.0014062373189969745,0.024886903726474296
portmanteau tag,0.001602195299725485,0.024886903726474296
problem of course,0.001286637764894513,0.024886903726474296
significance of difference,0.0011478787792041896,0.02487019048205455
important role play,0.0012829407334739107,0.02487019048205455
year period,0.0009876330736287716,0.02487019048205455
second language variety,0.0010448327536937512,0.02487019048205455
different point time,0.001275941543677229,0.02487019048205455
historical corpus linguist,0.0012829407334739107,0.02487019048205455
speaker use,0.0031215278745105744,0.024736429682562948
research corpus linguistics,0.0025420068703425414,0.024736429682562948
number of row,0.002656469101652764,0.024519629114653375
rule of thumb,0.00278247825234131,0.024519629114653375
fiction text,0.0013286498531906972,0.024503173899553584
statistic corpus linguistics,0.0016008456280859609,0.024503173899553584
bonferroni correction,0.001596899050218639,0.024503173899553584
linguistic feature corpus,0.0012690011357414774,0.024503173899553584
time bnc,0.00234568474275426,0.024503173899553584
collocation measure,0.0017877538728480564,0.024503173899553584
table shows,0.0012407884700247021,0.024503173899553584
representative of language,0.0031934915218844516,0.024452256936539997
data analysis,0.00356431668982052,0.024452256936539997
avoid problem,0.0021395279790522225,0.02430322907399542
relation word,0.0017155053522505208,0.02430322907399542
xml format,0.001988591692168901,0.02430322907399542
perl python,0.002134931510499161,0.02417983654801677
change time,0.003368574244756069,0.024046261942997797
frequency of construction,0.0010041899085769031,0.023794008634042997
function table,0.0012247864297186323,0.023794008634042997
function use,0.0012470680052068593,0.023794008634042997
non word character,0.0013608531899303514,0.023794008634042997
language speak,0.001002129213075386,0.02373218776899748
different language background,0.0010674083754338554,0.02373218776899748
transcription information,0.001428817785237992,0.02373218776899748
advance technology,0.0010674083754338554,0.02373218776899748
creator of corpus,0.0011099453554356206,0.02373218776899748
representativeness of corpus,0.002269179627284782,0.023595128923925436
sentence length,0.00222128865920228,0.02351571074966847
datum distribution,0.0012361773114286832,0.023387698598851085
real life language,0.0014861630579589918,0.02336270002581782
different text type,0.0016294601990042405,0.02336270002581782
task corpus,0.002247799469113022,0.02336270002581782
natural language text,0.0016299114951557638,0.02336270002581782
straightforward approach,0.0017824914227422134,0.02336270002581782
number of problem,0.0014250521061395386,0.023343873169796046
word end,0.0012144431006914137,0.023343873169796046
view result,0.0013367608282737536,0.023343873169796046
search option,0.0011202849798168774,0.023343873169796046
xml version,0.001790860340880227,0.023343873169796046
size composition,0.0017744163248183534,0.02327744831448946
step corpus,0.0015763626806774244,0.02327744831448946
new zealand english,0.0019456314098860472,0.02327744831448946
value corpus,0.001363054999835322,0.02327744831448946
number of column,0.002822598219512719,0.023203697111996477
word differ,0.0012958169719230667,0.023142276464368238
software application,0.0017486346596811547,0.023142276464368238
co uk,0.0016952616538578908,0.023064754197584005
case word,0.002160510824375431,0.023064754197584005
error annotation,0.001908454003733406,0.023064754197584005
test want,0.0011632469968648883,0.02276777231204842
example coca,0.001569569009313098,0.02276777231204842
central tendency measure,0.0012982926074723144,0.02276777231204842
time coca,0.0015429989085024554,0.02276777231204842
computer analysis,0.0013728474980874302,0.02276777231204842
independent dependent variable,0.0011637339460766108,0.02276777231204842
significant difference group,0.0017589449441352471,0.02276777231204842
difference distribution,0.0024339637982367826,0.022734482310623
sentence corpus,0.002390679135053118,0.022734482310623
number of speaker,0.0023071734795809284,0.022734482310623
tend use,0.001758670837493468,0.022734482310623
test chi,0.0021253273090059144,0.022734482310623
word string,0.0016951081800835347,0.02272509191870597
approach analysis,0.0015806710243906638,0.02272509191870597
word size,0.0014025840402496256,0.02272509191870597
sum of value,0.0014976834480935456,0.02270911999601828
association word,0.0019645513723542006,0.02270911999601828
development of language,0.0015969133289847083,0.02270911999601828
word right,0.002080486963929768,0.02270911999601828
observation use,0.0013441107225529493,0.02270911999601828
speaker hearer,0.001657523522547614,0.021932610258275708
genre text type,0.0018302842925518187,0.021932610258275708
class of word,0.0021982728086986964,0.021854663380252957
hardware software,0.0020102158507079673,0.021854663380252957
subject random intercept,0.0007261900731756413,0.02178570219526924
list coverage,0.0007261900731756413,0.02178570219526924
upper right corner,0.0007261900731756413,0.02178570219526924
random effect factor,0.0007261900731756413,0.02178570219526924
parameter estimate,0.0007261900731756413,0.02178570219526924
aggregate effect size,0.0007261900731756413,0.02178570219526924
multilevel model,0.0007261900731756413,0.02178570219526924
model quality,0.0007261900731756413,0.02178570219526924
high ttr value,0.0007261900731756413,0.02178570219526924
type error rate,0.0007261900731756413,0.02178570219526924
different corpus part,0.0007261900731756413,0.02178570219526924
residual standard error,0.0007261900731756413,0.02178570219526924
sc length diff,0.0007261900731756413,0.02178570219526924
current multimodal corpus,0.0007261900731756413,0.02178570219526924
spoken learner corpora,0.0007261900731756413,0.02178570219526924
people cancer,0.0007261900731756413,0.02178570219526924
form of word,0.00303077971352642,0.021767364417010028
word file,0.0014656080277842599,0.021741732686497747
coca coha,0.001535367688461409,0.021741732686497747
number of verb,0.0011700777480719488,0.021741732686497747
corpus range,0.0014102988198558795,0.021685243982011666
press conference,0.0016362297403641924,0.021685243982011666
use tag,0.001417619134065106,0.021634700025305216
look information,0.0015410520675348813,0.021634700025305216
datum bnc,0.0014954064164246041,0.021634700025305216
frequency column,0.001374739319034211,0.021634700025305216
space punctuation,0.0014285630579419048,0.021634700025305216
distribution of value,0.001566484379511545,0.021447863667161206
word set,0.0014666726605434082,0.021447863667161206
split character,0.0007116407766195281,0.02134922329858584
anonymous inline function,0.0007116407766195281,0.02134922329858584
multiple element vector,0.0007116407766195281,0.02134922329858584
iteration of loop,0.0007116407766195281,0.02134922329858584
datum data frame,0.0007116407766195281,0.02134922329858584
character gram,0.0007116407766195281,0.02134922329858584
file name directory,0.0007116407766195281,0.02134922329858584
utterance tag,0.0007116407766195281,0.02134922329858584
lexical frequency profile,0.0007116407766195281,0.02134922329858584
line retrieves,0.0007116407766195281,0.02134922329858584
function matches,0.0007116407766195281,0.02134922329858584
vector counter,0.0007116407766195281,0.02134922329858584
corpus file dir,0.0007116407766195281,0.02134922329858584
percent of datum,0.0007116407766195281,0.02134922329858584
percent of variation,0.0007116407766195281,0.02134922329858584
raw datum table,0.000710140083761351,0.021304202512840528
return issue chapter,0.000710140083761351,0.021304202512840528
intensity of emotion,0.000710140083761351,0.021304202512840528
old man use,0.000710140083761351,0.021304202512840528
multivariate design,0.000710140083761351,0.021304202512840528
fragment of reality,0.000710140083761351,0.021304202512840528
multivariate research design,0.000710140083761351,0.021304202512840528
normality requirement,0.000710140083761351,0.021304202512840528
set of sense,0.000710140083761351,0.021304202512840528
sense mean,0.000710140083761351,0.021304202512840528
case rank value,0.000710140083761351,0.021304202512840528
silverstein hierarchy,0.000710140083761351,0.021304202512840528
stride of horse,0.000710140083761351,0.021304202512840528
stem affix,0.000710140083761351,0.021304202512840528
background assumption,0.000710140083761351,0.021304202512840528
example illustrates,0.0018623019683732275,0.021100779662088995
result analysis,0.0013787829911368148,0.021100779662088995
different research question,0.0015306127311628971,0.021100779662088995
diachronic study,0.0014420300895739496,0.02106122420785012
actual language use,0.0015024885437894464,0.02106122420785012
conversation analysis,0.0015163523870592248,0.02106122420785012
discourse structure,0.0016800502086698004,0.02106122420785012
speaker text,0.001780574521558483,0.02106122420785012
context use,0.0021820590789764,0.02057963656386308
kind of language,0.002051825233119548,0.020504540396311978
research purpose,0.002467716088050222,0.020504540396311978
word corpora,0.0032016631690709647,0.020403873404550864
case datum,0.0017203932598207432,0.020276198776476163
analysis procedure,0.0017781427942426742,0.02023820388325362
space character,0.0015692185924689917,0.020149863790013975
availability of text,0.0015502708885927867,0.020097511030577477
address research question,0.0019008421421981788,0.020097511030577477
language speaker,0.0023309581616646523,0.020003913746559885
let look example,0.0025559453019513064,0.020003913746559885
presence absence,0.0023117368328774155,0.020003913746559885
conduct corpus,0.0015620701875124444,0.0197387474934931
research context,0.002252221528854166,0.0197387474934931
form meaning,0.0016433424367423932,0.019701745300412327
word formation,0.001547116665796396,0.019701745300412327
form text,0.0016447870211014491,0.019701745300412327
information frequency,0.00241186328262659,0.019475158097618614
corpus purpose,0.0023842554424540296,0.019475158097618614
use frequency,0.0022311433768667567,0.019475158097618614
effect relationship,0.0010627608732524186,0.019424376386273957
complete linkage distance,0.0012162646096727796,0.019424376386273957
recursive partitioning method,0.0009528928054910498,0.019424376386273957
length distribution,0.0011014135969478914,0.019424376386273957
building block,0.0009238146626764047,0.019424376386273957
variable column variable,0.000931871911274289,0.019424376386273957
closeness pair,0.0012162646096727796,0.019424376386273957
word brown corpus,0.0010430156756924232,0.019424376386273957
target feature,0.0012001501124770109,0.019424376386273957
transfer mother tongue,0.0009140803094053487,0.019132345788142283
difference genre,0.0009140803094053487,0.019132345788142283
speech tagger,0.0008535712638966757,0.019132345788142283
degree of relatedness,0.0012054644284003274,0.019132345788142283
different language register,0.0008535712638966757,0.019132345788142283
english speaking world,0.0009140803094053487,0.019132345788142283
different text genre,0.000921604644002535,0.019132345788142283
check code,0.0008503333011997461,0.019035206907234398
lexical co occurrence,0.001066159705491679,0.019035206907234398
sentence number,0.0009533793267101846,0.019035206907234398
majority of example,0.0008489952666183429,0.0189950658697923
exercise reader,0.0010801040566018208,0.0189950658697923
example demonstrate,0.000909504312127016,0.0189950658697923
construct query,0.0009385824549416613,0.0189950658697923
remainder of book,0.0007917955865533633,0.0189950658697923
value table,0.0025623033918291036,0.01893033346708678
example of language,0.002489829359933938,0.01893033346708678
described chapter,0.0030245031748886335,0.01893033346708678
example of use,0.002213483810543543,0.01893033346708678
beginning of chapter,0.001950394215562791,0.018892903596488746
let briefly,0.0019277244969706875,0.01884921219730844
difference length,0.0016467353401196964,0.01880023875103521
result of study,0.0022305288596429556,0.018552322261922213
analysis start,0.001763083805271981,0.018552322261922213
verb occurs,0.00172685295113328,0.018552322261922213
bell curve,0.0010063636480471272,0.018324815556915078
pairwise correlation,0.0010577623795059133,0.018324815556915078
day night,0.0010329397601147759,0.018324815556915078
picture book,0.0008218834726726392,0.018324815556915078
raw datum metadata,0.0008266535895224355,0.018324815556915078
specific research goal,0.0010261088456071227,0.018324815556915078
world language,0.0008266535895224355,0.018324815556915078
handful of text,0.0008218834726726392,0.018324815556915078
specific research purpose,0.0008266535895224355,0.018324815556915078
annotation file,0.0007694539094574559,0.018324815556915078
apparent time study,0.0008871626350311086,0.018324815556915078
nature of datum,0.001918858434356665,0.01803469645724835
difference frequency,0.0026567533352003718,0.01787894957828244
choice of corpus,0.0012977838079705386,0.017748989062232195
corpus element,0.001317836732925922,0.017748989062232195
language family,0.0011232051121896262,0.017748989062232195
sample of study,0.0011355031005149223,0.017748989062232195
time time,0.0018237375069559132,0.01758962018294431
compare datum,0.0011839767564387495,0.01748214662729364
difference man woman,0.0013855464317297297,0.01748214662729364
work author,0.0012232300760729134,0.01748214662729364
source of information,0.0011839767564387495,0.01748214662729364
order of presentation,0.0012509877703340264,0.01748214662729364
choose option,0.0010349668933328127,0.01748214662729364
discuss detail section,0.0010349668933328127,0.01748214662729364
target audience,0.001284951253128056,0.01748214662729364
use lot,0.001156453399754438,0.0173933861491982
need create,0.0014599530084467131,0.0173933861491982
world knowledge,0.0011489971441936977,0.01735670734827618
intonation unit,0.0012807699438274743,0.01735670734827618
clause clause,0.0012285038388237682,0.01735670734827618
language question,0.0013749280647020105,0.01735670734827618
